Time ,Date,RAName,Participant#,Experiment#,Age,Height,Gender,Hand,Order,Condition,Other,TimeOfClick,Correct/Incorrect,ObjectSelected
03:38:59,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,347.6628,Incorrect,Floor
03:38:59,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,347.6628,Incorrect,Floor
03:39:22,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,371.1521,Incorrect,Plates_bowls
03:39:22,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,371.1521,Incorrect,Plates_bowls
03:39:50,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,399.0773,Incorrect,Fireplace
03:39:50,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,399.0773,Incorrect,Fireplace
03:41:06,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,475.4987,Incorrect,Fireplace
03:41:06,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,475.4987,Incorrect,Fireplace
03:41:21,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,489.885,Incorrect,Mantle_Clock
03:41:21,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,489.885,Incorrect,Mantle_Clock
03:42:10,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,538.7844,Correct,Lamp_ON_Left
03:42:10,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,538.7844,Incorrect,Lamp_ON_Left
03:42:59,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,587.874,Correct,Couch_Pillow
03:42:59,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,587.874,Incorrect,Couch_Pillow
03:43:54,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,643.5762,Incorrect,Wall (2)
03:43:54,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,643.5762,Incorrect,Wall (2)
03:44:52,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,700.9453,Incorrect,Mantle_Clock
03:44:52,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,700.9453,Incorrect,Mantle_Clock
03:44:57,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,705.793,Incorrect,Horse_Statue
03:44:57,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,705.793,Incorrect,Horse_Statue
03:45:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,746.7097,Incorrect,Fireplace
03:45:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,746.7097,Incorrect,Fireplace
03:46:00,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,768.7678,Correct,Pineapples
03:46:00,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,768.7678,Incorrect,Pineapples
03:47:26,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,854.8329,Incorrect,Fireplace
03:47:26,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,854.8329,Incorrect,Fireplace
03:48:23,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,911.6601,Incorrect,Wall (1)
03:48:23,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,911.6601,Incorrect,Wall (1)
03:49:32,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,981.3809,Incorrect,Fireplace
03:49:32,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,981.3809,Incorrect,Fireplace
03:49:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1004.39,Incorrect,COLLIDER
03:49:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1004.39,Incorrect,COLLIDER
03:50:16,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1024.765,Correct,Vase
03:50:16,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1024.765,Incorrect,Vase
03:51:36,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1104.685,Incorrect,Fruit_Bowl
03:51:36,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1104.685,Incorrect,Fruit_Bowl
03:52:16,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1145.008,Incorrect,Blender_plant_master
03:52:16,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1145.008,Incorrect,Blender_plant_master
03:53:34,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1222.808,Incorrect,Fireplace
03:53:34,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1222.808,Incorrect,Fireplace
03:54:34,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1283.494,Correct,Plates_bowls
03:54:34,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1283.494,Incorrect,Plates_bowls
03:56:09,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1377.817,Incorrect,Wall (2)
03:56:09,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1377.817,Incorrect,Wall (2)
03:56:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1423.848,Incorrect,Paint_06
03:56:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1423.848,Incorrect,Paint_06
03:57:33,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1461.902,Incorrect,Wall (1)
03:57:33,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1461.902,Incorrect,Wall (1)
03:59:16,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1565.077,Correct,Wine_bottle2
03:59:16,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1565.077,Incorrect,Wine_bottle2
03:59:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1587.239,Correct,Yellow_Flowers
03:59:38,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1587.239,Incorrect,Yellow_Flowers
04:00:43,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1651.71,Incorrect,Street_sign
04:00:43,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1651.71,Incorrect,Street_sign
04:00:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1664.266,Correct,Picture_Middle
04:00:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1664.266,Incorrect,Picture_Middle
04:01:46,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1715.544,Incorrect,Paint_08
04:01:46,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1715.544,Incorrect,Paint_08
04:03:35,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1824.619,Incorrect,Wine_bottle2
04:03:35,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1824.619,Incorrect,Wine_bottle2
04:04:04,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1852.825,Incorrect,Wall (3)
04:04:04,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1852.825,Incorrect,Wall (3)
04:04:25,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1873.943,Correct,Table_Clock
04:04:25,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1873.943,Correct,Table_Clock
04:04:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1904.045,Correct,Toy_Blocks
04:04:55,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1904.045,Incorrect,Toy_Blocks
04:05:37,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1946.581,Correct,Fruit_Bowl
04:05:37,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,1946.581,Incorrect,Fruit_Bowl
04:07:10,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,2038.689,Correct,Horse_Statue
04:07:10,12/4/2018,Kathryn,88,1.1,19,73,Male,R,4,Turn,Played VR games,2038.689,Incorrect,Horse_Statue
04:29:02,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,29.18595,Incorrect,Dresser
04:29:02,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,29.18595,Incorrect,Dresser
04:29:12,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,39.35355,Incorrect,Teleport_Button
04:33:23,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,250.3327,Incorrect,Rug_collider
04:33:23,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,250.3327,Incorrect,Rug_collider
04:33:30,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,257.1671,Correct,Oval_Rug
04:33:30,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,257.1671,Incorrect,Oval_Rug
04:37:47,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,514.1679,Correct,Lamp_ON_Left
04:37:47,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,514.1679,Incorrect,Lamp_ON_Left
04:39:24,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,611.4079,Correct,Couch_Pillow
04:39:24,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,611.4079,Incorrect,Couch_Pillow
04:39:55,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,642.7612,Correct,Pineapples
04:39:55,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,642.7612,Incorrect,Pineapples
04:41:23,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,730.3864,Correct,Yellow_Flowers
04:41:23,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,730.3864,Incorrect,Yellow_Flowers
04:41:57,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,764.3531,Correct,Table_Clock
04:41:57,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,764.3531,Incorrect,Table_Clock
04:46:03,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1010.697,Correct,Plates_bowls
04:46:03,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1010.697,Incorrect,Plates_bowls
04:49:11,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1198.425,Correct,Fruit_Bowl
04:49:11,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1198.425,Incorrect,Fruit_Bowl
04:53:30,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1457.15,Correct,Vase
04:53:30,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1457.15,Incorrect,Vase
04:54:44,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1531.964,Correct,Horse_Statue
04:54:44,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1531.964,Incorrect,Horse_Statue
04:58:58,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1785.714,Correct,Wine_bottle2
04:58:58,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1785.714,Incorrect,Wine_bottle2
04:59:45,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1832.685,Correct,Toy_Blocks
04:59:45,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1832.685,Incorrect,Toy_Blocks
05:00:11,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1858.988,Correct,Picture_Middle
05:00:11,12/4/2018,Kathryn,89,1.1,19,66,Male,R,6,Turn,Played games,1858.988,Incorrect,Picture_Middle
05:17:59,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,40.33277,Incorrect,Dresser
05:17:59,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,40.33277,Incorrect,Dresser
05:18:10,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,51.41556,Incorrect,Teleport_Button
05:19:46,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,95.71243,Incorrect,Horse_Statue
05:19:46,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,95.71243,Incorrect,Horse_Statue
05:21:13,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,182.8798,Correct,Oval_Rug
05:21:13,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,182.8798,Incorrect,Oval_Rug
05:22:00,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,230.3613,Correct,Lamp_ON_Left
05:22:00,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,230.3613,Incorrect,Lamp_ON_Left
05:22:57,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,286.5328,Correct,Couch_Pillow
05:22:57,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,286.5328,Incorrect,Couch_Pillow
05:26:15,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,484.6273,Correct,Pineapples
05:26:15,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,484.6273,Incorrect,Pineapples
05:27:41,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,571.1042,Correct,Toy_Blocks
05:27:41,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,571.1042,Incorrect,Toy_Blocks
05:29:32,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,682.1743,Correct,Picture_Middle
05:29:32,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,682.1743,Incorrect,Picture_Middle
05:33:46,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,935.8923,Correct,Horse_Statue
05:33:46,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,935.8923,Incorrect,Horse_Statue
05:36:53,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1123.454,Correct,Mug
05:36:53,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1123.454,Incorrect,Mug
05:37:38,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1167.986,Correct,Fruit_Bowl
05:37:38,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1167.986,Incorrect,Fruit_Bowl
05:38:06,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1195.875,Correct,Vase
05:38:06,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1195.875,Incorrect,Vase
05:38:47,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1236.866,Correct,Table_Clock
05:38:47,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1236.866,Incorrect,Table_Clock
05:43:10,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1500.403,Correct,Plates_bowls
05:43:10,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1500.403,Incorrect,Plates_bowls
05:43:22,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1512.411,Correct,Yellow_Flowers
05:43:22,12/4/2018,Kathryn,90,1.1,19,60,Female,R,1,Turn,Played VR games,1512.411,Incorrect,Yellow_Flowers
10:31:35,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,17.6161,Incorrect,Wall_new (1)
10:31:35,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,0,Incorrect,Wall (2)
10:33:26,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,111.2824,Incorrect,COLLIDER
10:33:26,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,111.2824,Incorrect,COLLIDER
10:33:26,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,111.2824,Incorrect,COLLIDER
10:33:39,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,124.3382,Incorrect,Paint_10
10:33:39,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,124.3382,Incorrect,Paint_10
10:33:39,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,124.3382,Incorrect,Paint_10
10:34:02,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,147.8072,Incorrect,Wall (3)
10:34:02,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,147.8072,Incorrect,Wall (3)
10:34:02,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,147.8072,Incorrect,Wall (3)
10:34:03,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,148.7117,Incorrect,Wall (3)
10:34:03,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,148.7117,Incorrect,Wall (3)
10:34:03,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,148.7117,Incorrect,Wall (3)
10:34:04,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,149.237,Incorrect,Wall (3)
10:34:04,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,149.237,Incorrect,Wall (3)
10:34:04,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,149.237,Incorrect,Wall (3)
10:34:36,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,181.0917,Incorrect,Couch_Pillow
10:34:36,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,181.0917,Incorrect,Couch_Pillow
10:34:36,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,181.0917,Incorrect,Couch_Pillow
10:34:54,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,199.1989,Incorrect,Wall (3)
10:34:54,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,199.1989,Incorrect,Wall (3)
10:34:54,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,199.1989,Incorrect,Wall (3)
10:35:05,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,210.6036,Incorrect,Toy_Blocks
10:35:05,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,210.6036,Incorrect,Toy_Blocks
10:35:05,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,210.6036,Incorrect,Toy_Blocks
10:35:10,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,215.7189,Incorrect,Grass
10:35:10,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,215.7189,Incorrect,Grass
10:35:10,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,215.7189,Incorrect,Grass
10:35:11,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,216.4227,Incorrect,Grass
10:35:11,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,216.4227,Incorrect,Grass
10:35:11,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,216.4227,Incorrect,Grass
10:35:13,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,218.434,Incorrect,Grass
10:35:13,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,218.434,Incorrect,Grass
10:35:13,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,218.434,Incorrect,Grass
10:35:13,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,218.9473,Incorrect,Grass
10:35:13,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,218.9473,Incorrect,Grass
10:35:13,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,218.9473,Incorrect,Grass
10:36:29,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,294.5543,Correct,Oval_Rug
10:36:29,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,294.5543,Incorrect,Oval_Rug
10:36:29,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,294.5543,Incorrect,Oval_Rug
10:38:35,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,420.4466,Incorrect,Paint_09
10:38:35,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,420.4466,Incorrect,Paint_09
10:38:35,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,420.4466,Incorrect,Paint_09
10:38:53,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,438.4513,Incorrect,Grass
10:38:53,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,438.4513,Incorrect,Grass
10:38:53,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,438.4513,Incorrect,Grass
10:39:19,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,464.3319,Correct,Lamp_ON_Left
10:39:19,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,464.3319,Incorrect,Lamp_ON_Left
10:39:19,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,464.3319,Incorrect,Lamp_ON_Left
10:39:34,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,479.7906,Incorrect,Fireplace
10:39:34,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,479.7906,Incorrect,Fireplace
10:39:34,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,479.7906,Incorrect,Fireplace
10:39:58,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,503.9499,Correct,Couch_Pillow
10:39:58,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,503.9499,Incorrect,Couch_Pillow
10:39:58,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,503.9499,Incorrect,Couch_Pillow
10:40:15,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,520.6823,Correct,Pineapples
10:40:15,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,520.6823,Incorrect,Pineapples
10:40:15,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,520.6823,Incorrect,Pineapples
10:40:31,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,536.9685,Correct,Toy_Blocks
10:40:31,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,536.9685,Incorrect,Toy_Blocks
10:40:32,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,536.9685,Incorrect,Toy_Blocks
10:40:42,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,547.3002,Correct,Picture_Middle
10:40:42,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,547.3002,Incorrect,Picture_Middle
10:40:42,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,547.3002,Incorrect,Picture_Middle
10:40:50,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,555.2871,Incorrect,Paint_08
10:40:50,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,555.2871,Incorrect,Paint_08
10:40:50,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,555.2871,Incorrect,Paint_08
10:41:16,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,581.8608,Incorrect,Fireplace
10:41:16,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,581.8608,Incorrect,Fireplace
10:41:16,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,581.8608,Incorrect,Fireplace
10:41:27,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,592.4048,Incorrect,Blender_plant_master
10:41:27,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,592.4048,Incorrect,Blender_plant_master
10:41:27,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,592.4048,Incorrect,Blender_plant_master
10:42:15,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,640.4699,Correct,Horse_Statue
10:42:15,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,640.4699,Incorrect,Horse_Statue
10:42:15,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,640.4699,Incorrect,Horse_Statue
10:42:27,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,652.5887,Incorrect,Vase
10:42:27,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,652.5887,Incorrect,Vase
10:42:27,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,652.5887,Incorrect,Vase
10:43:45,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,730.7075,Incorrect,Wall (1)
10:43:45,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,730.7075,Incorrect,Wall (1)
10:43:45,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,730.7075,Incorrect,Wall (1)
10:43:47,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,732.5391,Incorrect,Wall (1)
10:43:47,12/5/2018,Kathryn,91,1.1,18,165cm,Female,R,1,Click,Played VR games,732.5391,Incorrect,Wall (1)
